action,annotation_count,annotation_set_id,ayah_id,error_count,mode,protected_active_set_id,published,safe_to_persist,verse_key,warning_count
published_beta_candidate,19,10334,5144,0,wasl,,True,True,61:4,1
published_beta_candidate,36,10335,5145,0,ayah,,True,True,61:5,1
published_beta_candidate,36,10336,5145,0,wasl,,True,True,61:5,1
published_beta_candidate,46,10337,5146,0,ayah,,True,True,61:6,3
published_beta_candidate,46,10338,5146,0,wasl,,True,True,61:6,3
published_beta_candidate,18,10339,5147,0,ayah,,True,True,61:7,4
published_beta_candidate,18,10340,5147,0,wasl,,True,True,61:7,4
published_beta_candidate,22,10341,5148,0,ayah,,True,True,61:8,0
published_beta_candidate,22,10342,5148,0,wasl,,True,True,61:8,0
published_beta_candidate,16,10343,5149,0,ayah,,True,True,61:9,1
published_beta_candidate,16,10344,5149,0,wasl,,True,True,61:9,1
published_beta_candidate,19,10345,5150,0,ayah,,True,True,61:10,2
published_beta_candidate,19,10346,5150,0,wasl,,True,True,61:10,2
published_beta_candidate,27,10347,5151,0,ayah,,True,True,61:11,0
published_beta_candidate,27,10348,5151,0,wasl,,True,True,61:11,0
published_beta_candidate,29,10349,5152,0,ayah,,True,True,61:12,0
published_beta_candidate,29,10350,5152,0,wasl,,True,True,61:12,0
published_beta_candidate,17,10351,5153,0,ayah,,True,True,61:13,1
published_beta_candidate,17,10352,5153,0,wasl,,True,True,61:13,1
published_beta_candidate,65,10353,5154,0,ayah,,True,True,61:14,4
published_beta_candidate,65,10354,5154,0,wasl,,True,True,61:14,4
published_beta_candidate,18,10355,5155,0,ayah,,True,True,62:1,0
published_beta_candidate,18,10356,5155,0,wasl,,True,True,62:1,0
published_beta_candidate,32,10357,5156,0,ayah,,True,True,62:2,1
published_beta_candidate,32,10358,5156,0,wasl,,True,True,62:2,1
published_beta_candidate,13,10359,5157,0,ayah,,True,True,62:3,0
published_beta_candidate,13,10360,5157,0,wasl,,True,True,62:3,0
published_beta_candidate,14,10361,5158,0,ayah,,True,True,62:4,0
published_beta_candidate,14,10362,5158,0,wasl,,True,True,62:4,0
published_beta_candidate,33,10363,5159,0,ayah,,True,True,62:5,3
published_beta_candidate,33,10364,5159,0,wasl,,True,True,62:5,3
published_beta_candidate,26,10365,5160,0,ayah,,True,True,62:6,1
published_beta_candidate,26,10366,5160,0,wasl,,True,True,62:6,1
published_beta_candidate,15,10367,5161,0,ayah,,True,True,62:7,1
published_beta_candidate,15,10368,5161,0,wasl,,True,True,62:7,1
published_beta_candidate,27,10369,5162,0,ayah,,True,True,62:8,2
published_beta_candidate,27,10370,5162,0,wasl,,True,True,62:8,2
published_beta_candidate,30,10371,5163,0,ayah,,True,True,62:9,2
published_beta_candidate,30,10372,5163,0,wasl,,True,True,62:9,2
published_beta_candidate,26,10373,5164,0,ayah,,True,True,62:10,1
published_beta_candidate,26,10374,5164,0,wasl,,True,True,62:10,1
published_beta_candidate,32,10375,5165,0,ayah,,True,True,62:11,2
published_beta_candidate,32,10376,5165,0,wasl,,True,True,62:11,2
published_beta_candidate,27,10377,5166,0,ayah,,True,True,63:1,0
published_beta_candidate,27,10378,5166,0,wasl,,True,True,63:1,0
published_beta_candidate,17,10379,5167,0,ayah,,True,True,63:2,0
published_beta_candidate,17,10380,5167,0,wasl,,True,True,63:2,0
published_beta_candidate,14,10381,5168,0,ayah,,True,True,63:3,0
published_beta_candidate,14,10382,5168,0,wasl,,True,True,63:3,0
published_beta_candidate,34,10383,5169,0,ayah,,True,True,63:4,0
published_beta_candidate,34,10384,5169,0,wasl,,True,True,63:4,0
published_beta_candidate,22,10385,5170,0,ayah,,True,True,63:5,0
published_beta_candidate,22,10386,5170,0,wasl,,True,True,63:5,0
published_beta_candidate,23,10387,5171,0,ayah,,True,True,63:6,0
published_beta_candidate,23,10388,5171,0,wasl,,True,True,63:6,0
published_beta_candidate,33,10389,5172,0,ayah,,True,True,63:7,1
published_beta_candidate,33,10390,5172,0,wasl,,True,True,63:7,1
published_beta_candidate,29,10391,5173,0,ayah,,True,True,63:8,1
published_beta_candidate,29,10392,5173,0,wasl,,True,True,63:8,1
published_beta_candidate,27,10393,5174,0,ayah,,True,True,63:9,1
published_beta_candidate,27,10394,5174,0,wasl,,True,True,63:9,1
published_beta_candidate,33,10395,5175,0,ayah,,True,True,63:10,1
published_beta_candidate,33,10396,5175,0,wasl,,True,True,63:10,1
published_beta_candidate,15,10397,5176,0,ayah,,True,True,63:11,0
published_beta_candidate,15,10398,5176,0,wasl,,True,True,63:11,0
published_beta_candidate,18,10399,5177,0,ayah,,True,True,64:1,0
published_beta_candidate,18,10400,5177,0,wasl,,True,True,64:1,0
published_beta_candidate,20,10401,5178,0,ayah,,True,True,64:2,1
published_beta_candidate,20,10402,5178,0,wasl,,True,True,64:2,1
published_beta_candidate,17,10403,5179,0,ayah,,True,True,64:3,1
published_beta_candidate,17,10404,5179,0,wasl,,True,True,64:3,1
published_beta_candidate,22,10405,5180,0,ayah,,True,True,64:4,0
published_beta_candidate,22,10406,5180,0,wasl,,True,True,64:4,0
published_beta_candidate,19,10407,5181,0,ayah,,True,True,64:5,3
published_beta_candidate,19,10408,5181,0,wasl,,True,True,64:5,3
published_beta_candidate,26,10409,5182,0,ayah,,True,True,64:6,1
published_beta_candidate,25,10410,5182,0,wasl,,True,True,64:6,1
published_beta_candidate,21,10411,5183,0,ayah,,True,True,64:7,2
published_beta_candidate,21,10412,5183,0,wasl,,True,True,64:7,2
published_beta_candidate,22,10413,5184,0,ayah,,True,True,64:8,1
published_beta_candidate,22,10414,5184,0,wasl,,True,True,64:8,1
published_beta_candidate,39,10415,5185,0,ayah,,True,True,64:9,0
published_beta_candidate,39,10416,5185,0,wasl,,True,True,64:9,0
published_beta_candidate,23,10417,5186,0,ayah,,True,True,64:10,1
published_beta_candidate,23,10418,5186,0,wasl,,True,True,64:10,1
published_beta_candidate,19,10419,5187,0,ayah,,True,True,64:11,1
published_beta_candidate,19,10420,5187,0,wasl,,True,True,64:11,1
published_beta_candidate,24,10421,5188,0,ayah,,True,True,64:12,1
published_beta_candidate,24,10422,5188,0,wasl,,True,True,64:12,1
published_beta_candidate,11,10423,5189,0,ayah,,True,True,64:13,3
published_beta_candidate,11,10424,5189,0,wasl,,True,True,64:13,3
published_beta_candidate,33,10425,5190,0,ayah,,True,True,64:14,1
published_beta_candidate,33,10426,5190,0,wasl,,True,True,64:14,1
published_beta_candidate,17,10427,5191,0,ayah,,True,True,64:15,1
published_beta_candidate,17,10428,5191,0,wasl,,True,True,64:15,1
published_beta_candidate,24,10429,5192,0,ayah,,True,True,64:16,1
published_beta_candidate,24,10430,5192,0,wasl,,True,True,64:16,1
published_beta_candidate,19,10431,5193,0,ayah,,True,True,64:17,1
published_beta_candidate,19,10432,5193,0,wasl,,True,True,64:17,1
published_beta_candidate,9,10433,5194,0,ayah,,True,True,64:18,0
published_beta_candidate,9,10434,5194,0,wasl,,True,True,64:18,0
published_beta_candidate,56,10435,5195,0,ayah,,True,True,65:1,2
published_beta_candidate,55,10436,5195,0,wasl,,True,True,65:1,2
published_beta_candidate,50,10437,5196,0,ayah,,True,True,65:2,0
published_beta_candidate,49,10438,5196,0,wasl,,True,True,65:2,0
published_beta_candidate,20,10439,5197,0,ayah,,True,True,65:3,2
published_beta_candidate,19,10440,5197,0,wasl,,True,True,65:3,2
published_beta_candidate,37,10441,5198,0,ayah,,True,True,65:4,1
published_beta_candidate,36,10442,5198,0,wasl,,True,True,65:4,1
published_beta_candidate,18,10443,5199,0,ayah,,True,True,65:5,3
published_beta_candidate,17,10444,5199,0,wasl,,True,True,65:5,3
published_beta_candidate,52,10445,5200,0,ayah,,True,True,65:6,2
published_beta_candidate,52,10446,5200,0,wasl,,True,True,65:6,2
published_beta_candidate,33,10447,5201,0,ayah,,True,True,65:7,1
published_beta_candidate,32,10448,5201,0,wasl,,True,True,65:7,1
published_beta_candidate,27,10449,5202,0,ayah,,True,True,65:8,0
published_beta_candidate,26,10450,5202,0,wasl,,True,True,65:8,0
published_beta_candidate,12,10451,5203,0,ayah,,True,True,65:9,0
published_beta_candidate,11,10452,5203,0,wasl,,True,True,65:9,0
published_beta_candidate,26,10453,5204,0,ayah,,True,True,65:10,3
published_beta_candidate,26,10454,5204,0,wasl,,True,True,65:10,3
published_beta_candidate,57,10455,5205,0,ayah,,True,True,65:11,2
published_beta_candidate,56,10456,5205,0,wasl,,True,True,65:11,2
published_beta_candidate,31,10457,5206,0,ayah,,True,True,65:12,1
published_beta_candidate,30,10458,5206,0,wasl,,True,True,65:12,1
published_beta_candidate,21,10459,5207,0,ayah,,True,True,66:1,0
published_beta_candidate,21,10460,5207,0,wasl,,True,True,66:1,0
published_beta_candidate,16,10461,5208,0,ayah,,True,True,66:2,0
published_beta_candidate,16,10462,5208,0,wasl,,True,True,66:2,0
published_beta_candidate,37,10463,5209,0,ayah,,True,True,66:3,1
published_beta_candidate,37,10464,5209,0,wasl,,True,True,66:3,1
published_beta_candidate,31,10465,5210,0,ayah,,True,True,66:4,2
published_beta_candidate,31,10466,5210,0,wasl,,True,True,66:4,2
published_beta_candidate,38,10467,5211,0,ayah,,True,True,66:5,2
published_beta_candidate,37,10468,5211,0,wasl,,True,True,66:5,2
published_beta_candidate,43,10469,5212,0,ayah,,True,True,66:6,1
published_beta_candidate,43,10470,5212,0,wasl,,True,True,66:6,1
published_beta_candidate,17,10471,5213,0,ayah,,True,True,66:7,1
published_beta_candidate,17,10472,5213,0,wasl,,True,True,66:7,1
published_beta_candidate,73,10473,5214,0,ayah,,True,True,66:8,4
published_beta_candidate,73,10474,5214,0,wasl,,True,True,66:8,4
published_beta_candidate,20,10475,5215,0,ayah,,True,True,66:9,0
published_beta_candidate,20,10476,5215,0,wasl,,True,True,66:9,0
published_beta_candidate,46,10477,5216,0,ayah,,True,True,66:10,1
published_beta_candidate,46,10478,5216,0,wasl,,True,True,66:10,1
published_beta_candidate,29,10479,5217,0,ayah,,True,True,66:11,1
published_beta_candidate,29,10480,5217,0,wasl,,True,True,66:11,1
published_beta_candidate,21,10481,5218,0,ayah,,True,True,66:12,2
published_beta_candidate,21,10482,5218,0,wasl,,True,True,66:12,2
published_beta_candidate,9,10483,5219,0,ayah,,True,True,67:1,1
published_beta_candidate,9,10484,5219,0,wasl,,True,True,67:1,1
published_beta_candidate,15,10485,5220,0,ayah,,True,True,67:2,1
published_beta_candidate,15,10486,5220,0,wasl,,True,True,67:2,1
published_beta_candidate,25,10487,5221,0,ayah,,True,True,67:3,3
published_beta_candidate,25,10488,5221,0,wasl,,True,True,67:3,3
published_beta_candidate,13,10489,5222,0,ayah,,True,True,67:4,2
published_beta_candidate,13,10490,5222,0,wasl,,True,True,67:4,2
published_beta_candidate,26,10491,5223,0,ayah,,True,True,67:5,0
published_beta_candidate,26,10492,5223,0,wasl,,True,True,67:5,0
published_beta_candidate,11,10493,5224,0,ayah,,True,True,67:6,1
published_beta_candidate,11,10494,5224,0,wasl,,True,True,67:6,1
published_beta_candidate,11,10495,5225,0,ayah,,True,True,67:7,0
published_beta_candidate,11,10496,5225,0,wasl,,True,True,67:7,0
published_beta_candidate,15,10497,5226,0,ayah,,True,True,67:8,1
published_beta_candidate,15,10498,5226,0,wasl,,True,True,67:8,1
published_beta_candidate,24,10499,5227,0,ayah,,True,True,67:9,1
published_beta_candidate,24,10500,5227,0,wasl,,True,True,67:9,1
published_beta_candidate,12,10501,5228,0,ayah,,True,True,67:10,0
published_beta_candidate,12,10502,5228,0,wasl,,True,True,67:10,0
published_beta_candidate,10,10503,5229,0,ayah,,True,True,67:11,0
published_beta_candidate,10,10504,5229,0,wasl,,True,True,67:11,0
published_beta_candidate,16,10505,5230,0,ayah,,True,True,67:12,1
published_beta_candidate,16,10506,5230,0,wasl,,True,True,67:12,1
published_beta_candidate,14,10507,5231,0,ayah,,True,True,67:13,0
published_beta_candidate,14,10508,5231,0,wasl,,True,True,67:13,0
published_beta_candidate,8,10509,5232,0,ayah,,True,True,67:14,1
published_beta_candidate,8,10510,5232,0,wasl,,True,True,67:14,1
published_beta_candidate,21,10511,5233,0,ayah,,True,True,67:15,2
published_beta_candidate,21,10512,5233,0,wasl,,True,True,67:15,2
published_beta_candidate,15,10513,5234,0,ayah,,True,True,67:16,0
published_beta_candidate,15,10514,5234,0,wasl,,True,True,67:16,0
published_beta_candidate,16,10515,5235,0,ayah,,True,True,67:17,0
published_beta_candidate,16,10516,5235,0,wasl,,True,True,67:17,0
published_beta_candidate,9,10517,5236,0,ayah,,True,True,67:18,1
published_beta_candidate,9,10518,5236,0,wasl,,True,True,67:18,1
published_beta_candidate,22,10519,5237,0,ayah,,True,True,67:19,2
published_beta_candidate,22,10520,5237,0,wasl,,True,True,67:19,2
published_beta_candidate,28,10521,5238,0,ayah,,True,True,67:20,2
published_beta_candidate,28,10522,5238,0,wasl,,True,True,67:20,2
published_beta_candidate,16,10523,5239,0,ayah,,True,True,67:21,1
published_beta_candidate,16,10524,5239,0,wasl,,True,True,67:21,1
published_beta_candidate,18,10525,5240,0,ayah,,True,True,67:22,2
published_beta_candidate,18,10526,5240,0,wasl,,True,True,67:22,2
published_beta_candidate,20,10527,5241,0,ayah,,True,True,67:23,1
published_beta_candidate,20,10528,5241,0,wasl,,True,True,67:23,1
published_beta_candidate,12,10529,5242,0,ayah,,True,True,67:24,2
published_beta_candidate,12,10530,5242,0,wasl,,True,True,67:24,2
published_beta_candidate,11,10531,5243,0,ayah,,True,True,67:25,0
published_beta_candidate,11,10532,5243,0,wasl,,True,True,67:25,0
published_beta_candidate,16,10533,5244,0,ayah,,True,True,67:26,0
published_beta_candidate,16,10534,5244,0,wasl,,True,True,67:26,0
published_beta_candidate,19,10535,5245,0,ayah,,True,True,67:27,2
published_beta_candidate,19,10536,5245,0,wasl,,True,True,67:27,2
published_beta_candidate,19,10537,5246,0,ayah,,True,True,67:28,1
published_beta_candidate,19,10538,5246,0,wasl,,True,True,67:28,1
published_beta_candidate,14,10539,5247,0,ayah,,True,True,67:29,0
published_beta_candidate,14,10540,5247,0,wasl,,True,True,67:29,0
published_beta_candidate,13,10541,5248,0,ayah,,True,True,67:30,0
published_beta_candidate,13,10542,5248,0,wasl,,True,True,67:30,0
published_beta_candidate,5,10543,5249,0,ayah,,True,True,68:1,0
published_beta_candidate,5,10544,5249,0,wasl,,True,True,68:1,0
published_beta_candidate,5,10545,5250,0,ayah,,True,True,68:2,0
published_beta_candidate,5,10546,5250,0,wasl,,True,True,68:2,0
published_beta_candidate,9,10547,5251,0,ayah,,True,True,68:3,0
published_beta_candidate,9,10548,5251,0,wasl,,True,True,68:3,0
published_beta_candidate,5,10549,5252,0,ayah,,True,True,68:4,0
published_beta_candidate,5,10550,5252,0,wasl,,True,True,68:4,0
published_beta_candidate,5,10551,5253,0,ayah,,True,True,68:5,0
published_beta_candidate,5,10552,5253,0,wasl,,True,True,68:5,0
published_beta_candidate,3,10553,5254,0,ayah,,True,True,68:6,0
published_beta_candidate,3,10554,5254,0,wasl,,True,True,68:6,0
published_beta_candidate,7,10555,5255,0,ayah,,True,True,68:7,0
published_beta_candidate,7,10556,5255,0,wasl,,True,True,68:7,0
published_beta_candidate,3,10557,5256,0,ayah,,True,True,68:8,0
published_beta_candidate,3,10558,5256,0,wasl,,True,True,68:8,0
published_beta_candidate,4,10559,5257,0,ayah,,True,True,68:9,0
published_beta_candidate,4,10560,5257,0,wasl,,True,True,68:9,0
published_beta_candidate,5,10561,5258,0,ayah,,True,True,68:10,0
published_beta_candidate,5,10562,5258,0,wasl,,True,True,68:10,0
published_beta_candidate,7,10563,5259,0,ayah,,True,True,68:11,0
published_beta_candidate,7,10564,5259,0,wasl,,True,True,68:11,0
published_beta_candidate,7,10565,5260,0,ayah,,True,True,68:12,0
published_beta_candidate,7,10566,5260,0,wasl,,True,True,68:12,0
published_beta_candidate,3,10567,5261,0,ayah,,True,True,68:13,0
published_beta_candidate,3,10568,5261,0,wasl,,True,True,68:13,0
published_beta_candidate,6,10569,5262,0,ayah,,True,True,68:14,0
published_beta_candidate,6,10570,5262,0,wasl,,True,True,68:14,0
published_beta_candidate,11,10571,5263,0,ayah,,True,True,68:15,0
published_beta_candidate,11,10572,5263,0,wasl,,True,True,68:15,0
published_beta_candidate,3,10573,5264,0,ayah,,True,True,68:16,0
published_beta_candidate,3,10574,5264,0,wasl,,True,True,68:16,0
published_beta_candidate,15,10575,5265,0,ayah,,True,True,68:17,0
published_beta_candidate,15,10576,5265,0,wasl,,True,True,68:17,0
published_beta_candidate,2,10577,5266,0,ayah,,True,True,68:18,0
published_beta_candidate,2,10578,5266,0,wasl,,True,True,68:18,0
published_beta_candidate,10,10579,5267,0,ayah,,True,True,68:19,0
published_beta_candidate,10,10580,5267,0,wasl,,True,True,68:19,0
published_beta_candidate,5,10581,5268,0,ayah,,True,True,68:20,0
published_beta_candidate,5,10582,5268,0,wasl,,True,True,68:20,0
published_beta_candidate,2,10583,5269,0,ayah,,True,True,68:21,0
published_beta_candidate,2,10584,5269,0,wasl,,True,True,68:21,0
published_beta_candidate,10,10585,5270,0,ayah,,True,True,68:22,0
published_beta_candidate,10,10586,5270,0,wasl,,True,True,68:22,0
published_beta_candidate,6,10587,5271,0,ayah,,True,True,68:23,0
published_beta_candidate,6,10588,5271,0,wasl,,True,True,68:23,0
published_beta_candidate,9,10589,5272,0,ayah,,True,True,68:24,0
published_beta_candidate,9,10590,5272,0,wasl,,True,True,68:24,0
published_beta_candidate,6,10591,5273,0,ayah,,True,True,68:25,0
published_beta_candidate,6,10592,5273,0,wasl,,True,True,68:25,0
published_beta_candidate,11,10593,5274,0,ayah,,True,True,68:26,0
published_beta_candidate,11,10594,5274,0,wasl,,True,True,68:26,0
published_beta_candidate,3,10595,5275,0,ayah,,True,True,68:27,0
published_beta_candidate,3,10596,5275,0,wasl,,True,True,68:27,0
published_beta_candidate,8,10597,5276,0,ayah,,True,True,68:28,1
published_beta_candidate,8,10598,5276,0,wasl,,True,True,68:28,1
published_beta_candidate,12,10599,5277,0,ayah,,True,True,68:29,0
published_beta_candidate,12,10600,5277,0,wasl,,True,True,68:29,0
published_beta_candidate,7,10601,5278,0,ayah,,True,True,68:30,0
published_beta_candidate,7,10602,5278,0,wasl,,True,True,68:30,0
published_beta_candidate,10,10603,5279,0,ayah,,True,True,68:31,0
published_beta_candidate,10,10604,5279,0,wasl,,True,True,68:31,0
published_beta_candidate,20,10605,5280,0,ayah,,True,True,68:32,1
published_beta_candidate,20,10606,5280,0,wasl,,True,True,68:32,1
published_beta_candidate,11,10607,5281,0,ayah,,True,True,68:33,0
published_beta_candidate,11,10608,5281,0,wasl,,True,True,68:33,0
published_beta_candidate,11,10609,5282,0,ayah,,True,True,68:34,0
published_beta_candidate,11,10610,5282,0,wasl,,True,True,68:34,0
published_beta_candidate,8,10611,5283,0,ayah,,True,True,68:35,0
published_beta_candidate,8,10612,5283,0,wasl,,True,True,68:35,0
published_beta_candidate,3,10613,5284,0,ayah,,True,True,68:36,0
published_beta_candidate,3,10614,5284,0,wasl,,True,True,68:36,0
published_beta_candidate,8,10615,5285,0,ayah,,True,True,68:37,0
published_beta_candidate,8,10616,5285,0,wasl,,True,True,68:37,0
published_beta_candidate,6,10617,5286,0,ayah,,True,True,68:38,0
published_beta_candidate,6,10618,5286,0,wasl,,True,True,68:38,0
published_beta_candidate,15,10619,5287,0,ayah,,True,True,68:39,2
published_beta_candidate,15,10620,5287,0,wasl,,True,True,68:39,2
published_beta_candidate,4,10621,5288,0,ayah,,True,True,68:40,0
published_beta_candidate,4,10622,5288,0,wasl,,True,True,68:40,0
published_beta_candidate,13,10623,5289,0,ayah,,True,True,68:41,0
published_beta_candidate,13,10624,5289,0,wasl,,True,True,68:41,0
published_beta_candidate,10,10625,5290,0,ayah,,True,True,68:42,1
published_beta_candidate,10,10626,5290,0,wasl,,True,True,68:42,1
published_beta_candidate,18,10627,5291,0,ayah,,True,True,68:43,1
published_beta_candidate,18,10628,5291,0,wasl,,True,True,68:43,1
published_beta_candidate,14,10629,5292,0,ayah,,True,True,68:44,0
published_beta_candidate,14,10630,5292,0,wasl,,True,True,68:44,0
published_beta_candidate,7,10631,5293,0,ayah,,True,True,68:45,0
published_beta_candidate,7,10632,5293,0,wasl,,True,True,68:45,0
published_beta_candidate,13,10633,5294,0,ayah,,True,True,68:46,0
published_beta_candidate,13,10634,5294,0,wasl,,True,True,68:46,0
published_beta_candidate,5,10635,5295,0,ayah,,True,True,68:47,0
published_beta_candidate,5,10636,5295,0,wasl,,True,True,68:47,0
published_beta_candidate,11,10637,5296,0,ayah,,True,True,68:48,0
published_beta_candidate,11,10638,5296,0,wasl,,True,True,68:48,0
published_beta_candidate,12,10639,5297,0,ayah,,True,True,68:49,0
published_beta_candidate,12,10640,5297,0,wasl,,True,True,68:49,0
published_beta_candidate,7,10641,5298,0,ayah,,True,True,68:50,0
published_beta_candidate,7,10642,5298,0,wasl,,True,True,68:50,0
published_beta_candidate,22,10643,5299,0,ayah,,True,True,68:51,1
published_beta_candidate,22,10644,5299,0,wasl,,True,True,68:51,1
published_beta_candidate,8,10645,5300,0,ayah,,True,True,68:52,1
published_beta_candidate,8,10646,5300,0,wasl,,True,True,68:52,1
published_beta_candidate,2,10647,6232,0,ayah,,True,True,69:1,0
published_beta_candidate,2,10648,6232,0,wasl,,True,True,69:1,0
published_beta_candidate,3,10649,5301,0,ayah,,True,True,69:2,0
published_beta_candidate,3,10650,5301,0,wasl,,True,True,69:2,0
published_beta_candidate,6,10651,5302,0,ayah,,True,True,69:3,1
published_beta_candidate,6,10652,5302,0,wasl,,True,True,69:3,1
published_beta_candidate,6,10653,5303,0,ayah,,True,True,69:4,0
published_beta_candidate,6,10654,5303,0,wasl,,True,True,69:4,0
published_beta_candidate,8,10655,5304,0,ayah,,True,True,69:5,0
published_beta_candidate,8,10656,5304,0,wasl,,True,True,69:5,0
published_beta_candidate,14,10657,5305,0,ayah,,True,True,69:6,0
published_beta_candidate,14,10658,5305,0,wasl,,True,True,69:6,0
published_beta_candidate,23,10659,5306,0,ayah,,True,True,69:7,0
published_beta_candidate,23,10660,5306,0,wasl,,True,True,69:7,0
published_beta_candidate,5,10661,5307,0,ayah,,True,True,69:8,1
published_beta_candidate,5,10662,5307,0,wasl,,True,True,69:8,1
published_beta_candidate,10,10663,5308,0,ayah,,True,True,69:9,0
published_beta_candidate,10,10664,5308,0,wasl,,True,True,69:9,0
published_beta_candidate,9,10665,5309,0,ayah,,True,True,69:10,0
published_beta_candidate,9,10666,5309,0,wasl,,True,True,69:10,0
published_beta_candidate,13,10667,5310,0,ayah,,True,True,69:11,0
published_beta_candidate,13,10668,5310,0,wasl,,True,True,69:11,0
published_beta_candidate,8,10669,5311,0,ayah,,True,True,69:12,0
published_beta_candidate,8,10670,5311,0,wasl,,True,True,69:12,0
published_beta_candidate,8,10671,5312,0,ayah,,True,True,69:13,0
published_beta_candidate,8,10672,5312,0,wasl,,True,True,69:13,0
published_beta_candidate,8,10673,5313,0,ayah,,True,True,69:14,0
published_beta_candidate,8,10674,5313,0,wasl,,True,True,69:14,0
published_beta_candidate,3,10675,5314,0,ayah,,True,True,69:15,0
published_beta_candidate,3,10676,5314,0,wasl,,True,True,69:15,0
published_beta_candidate,6,10677,5315,0,ayah,,True,True,69:16,0
published_beta_candidate,6,10678,5315,0,wasl,,True,True,69:16,0
published_beta_candidate,11,10679,5316,0,ayah,,True,True,69:17,0
published_beta_candidate,11,10680,5316,0,wasl,,True,True,69:17,0
published_beta_candidate,8,10681,5317,0,ayah,,True,True,69:18,0
published_beta_candidate,8,10682,5317,0,wasl,,True,True,69:18,0
published_beta_candidate,12,10683,5318,0,ayah,,True,True,69:19,0
published_beta_candidate,12,10684,5318,0,wasl,,True,True,69:19,0
published_beta_candidate,8,10685,5319,0,ayah,,True,True,69:20,0
published_beta_candidate,8,10686,5319,0,wasl,,True,True,69:20,0
published_beta_candidate,5,10687,5320,0,ayah,,True,True,69:21,0
published_beta_candidate,5,10688,5320,0,wasl,,True,True,69:21,0
published_beta_candidate,4,10689,5321,0,ayah,,True,True,69:22,0
published_beta_candidate,4,10690,5321,0,wasl,,True,True,69:22,0
published_beta_candidate,3,10691,5322,0,ayah,,True,True,69:23,0
published_beta_candidate,3,10692,5322,0,wasl,,True,True,69:23,0
published_beta_candidate,13,10693,5323,0,ayah,,True,True,69:24,0
published_beta_candidate,13,10694,5323,0,wasl,,True,True,69:24,0
published_beta_candidate,12,10695,5324,0,ayah,,True,True,69:25,0
published_beta_candidate,12,10696,5324,0,wasl,,True,True,69:25,0
published_beta_candidate,5,10697,5325,0,ayah,,True,True,69:26,0
published_beta_candidate,5,10698,5325,0,wasl,,True,True,69:26,0
published_beta_candidate,5,10699,5326,0,ayah,,True,True,69:27,0
published_beta_candidate,5,10700,5326,0,wasl,,True,True,69:27,0
published_beta_candidate,5,10701,5327,0,ayah,,True,True,69:28,0
published_beta_candidate,6,10702,5327,0,wasl,,True,True,69:28,0
published_beta_candidate,3,10703,5328,0,ayah,,True,True,69:29,0
published_beta_candidate,3,10704,5328,0,wasl,,True,True,69:29,0
published_beta_candidate,2,10705,5329,0,ayah,,True,True,69:30,0
published_beta_candidate,2,10706,5329,0,wasl,,True,True,69:30,0
published_beta_candidate,4,10707,5330,0,ayah,,True,True,69:31,0
published_beta_candidate,4,10708,5330,0,wasl,,True,True,69:31,0
published_beta_candidate,12,10709,5331,0,ayah,,True,True,69:32,0
published_beta_candidate,12,10710,5331,0,wasl,,True,True,69:32,0
published_beta_candidate,8,10711,5332,0,ayah,,True,True,69:33,0
published_beta_candidate,8,10712,5332,0,wasl,,True,True,69:33,0
published_beta_candidate,5,10713,5333,0,ayah,,True,True,69:34,0
published_beta_candidate,5,10714,5333,0,wasl,,True,True,69:34,0
published_beta_candidate,4,10715,5334,0,ayah,,True,True,69:35,0
published_beta_candidate,4,10716,5334,0,wasl,,True,True,69:35,0
published_beta_candidate,6,10717,5335,0,ayah,,True,True,69:36,1
published_beta_candidate,6,10718,5335,0,wasl,,True,True,69:36,1
published_beta_candidate,6,10719,5336,0,ayah,,True,True,69:37,2
published_beta_candidate,6,10720,5336,0,wasl,,True,True,69:37,2
published_beta_candidate,6,10721,5337,0,ayah,,True,True,69:38,0
published_beta_candidate,6,10722,5337,0,wasl,,True,True,69:38,0
published_beta_candidate,5,10723,5338,0,ayah,,True,True,69:39,0
published_beta_candidate,5,10724,5338,0,wasl,,True,True,69:39,0
published_beta_candidate,6,10725,5339,0,ayah,,True,True,69:40,0
published_beta_candidate,6,10726,5339,0,wasl,,True,True,69:40,0
published_beta_candidate,10,10727,5340,0,ayah,,True,True,69:41,0
published_beta_candidate,10,10728,5340,0,wasl,,True,True,69:41,0
published_beta_candidate,9,10729,5341,0,ayah,,True,True,69:42,0
published_beta_candidate,9,10730,5341,0,wasl,,True,True,69:42,0
published_beta_candidate,9,10731,5342,0,ayah,,True,True,69:43,0
published_beta_candidate,9,10732,5342,0,wasl,,True,True,69:43,0
published_beta_candidate,4,10733,5343,0,ayah,,True,True,69:44,0
published_beta_candidate,4,10734,5343,0,wasl,,True,True,69:44,0
published_beta_candidate,5,10735,5344,0,ayah,,True,True,69:45,0
published_beta_candidate,5,10736,5344,0,wasl,,True,True,69:45,0
published_beta_candidate,5,10737,5345,0,ayah,,True,True,69:46,0
published_beta_candidate,5,10738,5345,0,wasl,,True,True,69:46,0
published_beta_candidate,8,10739,5346,0,ayah,,True,True,69:47,0
published_beta_candidate,8,10740,5346,0,wasl,,True,True,69:47,0
published_beta_candidate,6,10741,5347,0,ayah,,True,True,69:48,0
published_beta_candidate,6,10742,5347,0,wasl,,True,True,69:48,0
published_beta_candidate,8,10743,5348,0,ayah,,True,True,69:49,0
