ayah_id,surah_number,ayah_number,ayah_key,issue_type,severity,rule_code,word_index,word,reason,detail,raw_issue
55,2,49,2:49,unlocatable_rule,error,idgham_bilaghunnah,16,رَّبِّكُمْ,,,"{""rule_code"": ""idgham_bilaghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""رَّبِّكُمْ"", ""word_index"": 16}"
55,2,49,2:49,unlocatable_rule,error,ghunnah,16,رَّبِّكُمْ,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""رَّبِّكُمْ"", ""word_index"": 16}"
55,2,49,2:49,unlocatable_rule,error,izhar_syafawi,17,عَظِيْمٌ,,,"{""rule_code"": ""izhar_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""عَظِيْمٌ"", ""word_index"": 17}"
55,2,49,2:49,invalid_word_index,error,,18,عَظِيْمٌ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""عَظِيْمٌ"", ""word_index"": 18}"
56,2,50,2:50,suppressed_legacy_false_positive,warning,mad_lin,4,فَاَنْجَيْنٰكُمْ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""فَاَنْجَيْنٰكُمْ"", ""word_index"": 4}"
56,2,50,2:50,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,5,وَاَغْرَقْنَآ,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَاَغْرَقْنَآ"", ""word_index"": 5}"
56,2,50,2:50,suppressed_legacy_false_positive,warning,mad_lin,7,فِرْعَوْنَ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""فِرْعَوْنَ"", ""word_index"": 7}"
57,2,51,2:51,suppressed_legacy_false_positive,warning,mad_lin,4,لَيْلَةً,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""لَيْلَةً"", ""word_index"": 4}"
58,2,52,2:52,suppressed_legacy_false_positive,warning,mad_lin,1,عَفَوْنَا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَفَوْنَا"", ""word_index"": 1}"
59,2,53,2:53,suppressed_legacy_false_positive,warning,mad_lin,1,اٰتَيْنَا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اٰتَيْنَا"", ""word_index"": 1}"
60,2,54,2:54,suppressed_legacy_false_positive,warning,mad_lin,3,لِقَوْمِهٖ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""لِقَوْمِهٖ"", ""word_index"": 3}"
60,2,54,2:54,suppressed_legacy_false_positive,warning,mad_lin,4,يٰقَوْمِ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""يٰقَوْمِ"", ""word_index"": 4}"
60,2,54,2:54,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,10,فَتُوْبُوْٓا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""فَتُوْبُوْٓا"", ""word_index"": 10}"
60,2,54,2:54,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,13,فَاقْتُلُوْٓا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""فَاقْتُلُوْٓا"", ""word_index"": 13}"
60,2,54,2:54,suppressed_legacy_false_positive,warning,mad_lin,16,خَيْرٌ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""خَيْرٌ"", ""word_index"": 16}"
60,2,54,2:54,suppressed_legacy_false_positive,warning,mad_lin,21,عَلَيْكُمْ ۗ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَلَيْكُمْ ۗ"", ""word_index"": 21}"
60,2,54,2:54,unlocatable_rule,error,izhar_halqi,23,هُوَ,,,"{""rule_code"": ""izhar_halqi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""هُوَ"", ""word_index"": 23}"
60,2,54,2:54,unlocatable_rule,error,ghunnah,23,هُوَ,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""هُوَ"", ""word_index"": 23}"
60,2,54,2:54,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,23,هُوَ,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""هُوَ"", ""word_index"": 23}"
60,2,54,2:54,invalid_word_index,error,,26,الرَّحِيْمُ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""الرَّحِيْمُ"", ""word_index"": 26}"
62,2,56,2:56,suppressed_legacy_false_positive,warning,mad_lin,4,مَوْتِكُمْ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""مَوْتِكُمْ"", ""word_index"": 4}"
63,2,57,2:57,suppressed_legacy_false_positive,warning,mad_lin,1,عَلَيْكُمُ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَلَيْكُمُ"", ""word_index"": 1}"
63,2,57,2:57,suppressed_legacy_false_positive,warning,mad_lin,4,عَلَيْكُمُ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَلَيْكُمُ"", ""word_index"": 4}"
63,2,57,2:57,unlocatable_rule,error,mad_lazim_mukhaffaf,8,مِنْ,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""مِنْ"", ""word_index"": 8}"
63,2,57,2:57,unlocatable_rule,error,ikhfa_haqiqi,9,طَيِّبٰتِ,,,"{""rule_code"": ""ikhfa_haqiqi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""طَيِّبٰتِ"", ""word_index"": 9}"
63,2,57,2:57,unlocatable_rule,error,qalqalah_sugra,10,مَا,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""مَا"", ""word_index"": 10}"
63,2,57,2:57,unlocatable_rule,error,qalqalah_sugra,12,وَمَا,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""وَمَا"", ""word_index"": 12}"
63,2,57,2:57,unlocatable_rule,error,tafkhim_ra,12,وَمَا,,,"{""rule_code"": ""tafkhim_ra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""وَمَا"", ""word_index"": 12}"
63,2,57,2:57,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,17,يَظْلِمُوْنَ,cross_word_idgham_requires_next_word,,"{""reason"": ""cross_word_idgham_requires_next_word"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""يَظْلِمُوْنَ"", ""word_index"": 17}"
63,2,57,2:57,invalid_word_index,error,,18,اَنْفُسَهُمْ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""اَنْفُسَهُمْ"", ""word_index"": 18}"
63,2,57,2:57,invalid_word_index,error,,19,يَظْلِمُوْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""يَظْلِمُوْنَ"", ""word_index"": 19}"
64,2,58,2:58,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,1,قُلْنَا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""قُلْنَا"", ""word_index"": 1}"
64,2,58,2:58,suppressed_legacy_false_positive,warning,mad_lin,7,حَيْثُ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""حَيْثُ"", ""word_index"": 7}"
64,2,58,2:58,unlocatable_rule,error,qalqalah_sugra,9,رَغَدًا,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""رَغَدًا"", ""word_index"": 9}"
64,2,58,2:58,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,10,وَّادْخُلُوا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَّادْخُلُوا"", ""word_index"": 10}"
64,2,58,2:58,unlocatable_rule,error,qalqalah_sugra,12,سُجَّدًا,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""سُجَّدًا"", ""word_index"": 12}"
64,2,58,2:58,unlocatable_rule,error,qalqalah_sugra,17,خَطٰيٰكُمْ ۗ,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""خَطٰيٰكُمْ ۗ"", ""word_index"": 17}"
64,2,58,2:58,invalid_word_index,error,,20,الْمُحْسِنِيْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""الْمُحْسِنِيْنَ"", ""word_index"": 20}"
65,2,59,2:59,suppressed_legacy_false_positive,warning,mad_lin,3,قَوْلًا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""قَوْلًا"", ""word_index"": 3}"
65,2,59,2:59,suppressed_legacy_false_positive,warning,mad_lin,4,غَيْرَ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""غَيْرَ"", ""word_index"": 4}"
66,2,60,2:60,unlocatable_rule,error,qalqalah_sugra,2,اسْتَسْقٰى,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اسْتَسْقٰى"", ""word_index"": 2}"
66,2,60,2:60,suppressed_legacy_false_positive,warning,mad_lin,4,لِقَوْمِهٖ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""لِقَوْمِهٖ"", ""word_index"": 4}"
66,2,60,2:60,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,5,فَقُلْنَا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""فَقُلْنَا"", ""word_index"": 5}"
66,2,60,2:60,suppressed_legacy_false_positive,warning,qalqalah_kubra,6,اضْرِبْ,qalqalah_kubra_requires_final_waqf,,"{""reason"": ""qalqalah_kubra_requires_final_waqf"", ""rule_code"": ""qalqalah_kubra"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اضْرِبْ"", ""word_index"": 6}"
66,2,60,2:60,suppressed_legacy_false_positive,warning,mad_lin,13,عَيْنًا ۗ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَيْنًا ۗ"", ""word_index"": 13}"
66,2,60,2:60,suppressed_legacy_false_positive,warning,qalqalah_kubra,15,عَلِمَ,qalqalah_kubra_requires_final_waqf,,"{""reason"": ""qalqalah_kubra_requires_final_waqf"", ""rule_code"": ""qalqalah_kubra"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَلِمَ"", ""word_index"": 15}"
66,2,60,2:60,unlocatable_rule,error,idgham_bighunnah,18,مَّشْرَبَهُمْ ۗ,,,"{""rule_code"": ""idgham_bighunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""مَّشْرَبَهُمْ ۗ"", ""word_index"": 18}"
66,2,60,2:60,unlocatable_rule,error,mad_asli,18,مَّشْرَبَهُمْ ۗ,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""مَّشْرَبَهُمْ ۗ"", ""word_index"": 18}"
66,2,60,2:60,unlocatable_rule,error,ghunnah,19,كُلُوْا,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""كُلُوْا"", ""word_index"": 19}"
66,2,60,2:60,unlocatable_rule,error,mad_silah_qasirah,19,كُلُوْا,,,"{""rule_code"": ""mad_silah_qasirah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""كُلُوْا"", ""word_index"": 19}"
66,2,60,2:60,unlocatable_rule,error,tafkhim_ra,19,كُلُوْا,,,"{""rule_code"": ""tafkhim_ra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""كُلُوْا"", ""word_index"": 19}"
66,2,60,2:60,unlocatable_rule,error,mad_lazim_mukhaffaf,21,مِنْ,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""مِنْ"", ""word_index"": 21}"
66,2,60,2:60,unlocatable_rule,error,mad_lazim_mukhaffaf,22,رِّزْقِ,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""رِّزْقِ"", ""word_index"": 22}"
66,2,60,2:60,unlocatable_rule,error,idgham_bilaghunnah,23,اللّٰهِ,,,"{""rule_code"": ""idgham_bilaghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اللّٰهِ"", ""word_index"": 23}"
66,2,60,2:60,unlocatable_rule,error,tafkhim_lam_jalalah,25,تَعْثَوْا,,,"{""rule_code"": ""tafkhim_lam_jalalah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""تَعْثَوْا"", ""word_index"": 25}"
66,2,60,2:60,suppressed_legacy_false_positive,warning,mad_lin,27,الْاَرْضِ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""الْاَرْضِ"", ""word_index"": 27}"
66,2,60,2:60,invalid_word_index,error,,29,الْاَرْضِ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""الْاَرْضِ"", ""word_index"": 29}"
66,2,60,2:60,invalid_word_index,error,,30,مُفْسِدِيْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""مُفْسِدِيْنَ"", ""word_index"": 30}"
67,2,61,2:61,audit_exception,error,,,,,TajwidAnnotationError: Render segment index 58 dimulai dengan combining mark.,"{""detail"": ""TajwidAnnotationError: Render segment index 58 dimulai dengan combining mark."", ""severity"": ""error"", ""type"": ""audit_exception""}"
67,2,61,2:61,abnormal_annotation_count,warning,,,,,annotation_count=43 melebihi threshold=40,"{""detail"": ""annotation_count=43 melebihi threshold=40"", ""severity"": ""warning"", ""type"": ""abnormal_annotation_count""}"
68,2,62,2:62,suppressed_legacy_false_positive,warning,mad_lin,10,وَالْيَوْمِ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَالْيَوْمِ"", ""word_index"": 10}"
68,2,62,2:62,suppressed_legacy_false_positive,warning,mad_lin,19,خَوْفٌ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""خَوْفٌ"", ""word_index"": 19}"
68,2,62,2:62,suppressed_legacy_false_positive,warning,mad_lin,20,عَلَيْهِمْ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَلَيْهِمْ"", ""word_index"": 20}"
69,2,63,2:63,suppressed_legacy_false_positive,warning,mad_lin,4,فَوْقَكُمُ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""فَوْقَكُمُ"", ""word_index"": 4}"
69,2,63,2:63,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,7,مَآ,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""مَآ"", ""word_index"": 7}"
69,2,63,2:63,suppressed_legacy_false_positive,warning,mad_lin,8,اٰتَيْنٰكُمْ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اٰتَيْنٰكُمْ"", ""word_index"": 8}"
70,2,64,2:64,suppressed_legacy_false_positive,warning,mad_lin,1,تَوَلَّيْتُمْ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""تَوَلَّيْتُمْ"", ""word_index"": 1}"
70,2,64,2:64,suppressed_legacy_false_positive,warning,mad_lin,5,فَلَوْلَا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""فَلَوْلَا"", ""word_index"": 5}"
70,2,64,2:64,suppressed_legacy_false_positive,warning,mad_lin,8,عَلَيْكُمْ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَلَيْكُمْ"", ""word_index"": 8}"
71,2,65,2:65,suppressed_legacy_false_positive,warning,qalqalah_kubra,0,وَلَقَدْ,qalqalah_kubra_requires_final_waqf,,"{""reason"": ""qalqalah_kubra_requires_final_waqf"", ""rule_code"": ""qalqalah_kubra"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَلَقَدْ"", ""word_index"": 0}"
71,2,65,2:65,suppressed_legacy_false_positive,warning,mad_lin,3,اعْتَدَوْا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اعْتَدَوْا"", ""word_index"": 3}"
72,2,66,2:66,suppressed_legacy_false_positive,warning,mad_lin,3,بَيْنَ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""بَيْنَ"", ""word_index"": 3}"
72,2,66,2:66,suppressed_legacy_false_positive,warning,mad_lin,4,يَدَيْهَا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""يَدَيْهَا"", ""word_index"": 4}"
72,2,66,2:66,suppressed_legacy_false_positive,warning,mad_lin,7,وَمَوْعِظَةً,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَمَوْعِظَةً"", ""word_index"": 7}"
73,2,67,2:67,suppressed_legacy_false_positive,warning,mad_lin,3,لِقَوْمِهٖٓ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""لِقَوْمِهٖٓ"", ""word_index"": 3}"
73,2,67,2:67,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,11,اَتَتَّخِذُنَا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اَتَتَّخِذُنَا"", ""word_index"": 11}"
73,2,67,2:67,unlocatable_rule,error,mad_lazim_mukhaffaf,16,اَنْ,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَنْ"", ""word_index"": 16}"
73,2,67,2:67,unlocatable_rule,error,tafkhim_lam_jalalah,17,اَكُوْنَ,,,"{""rule_code"": ""tafkhim_lam_jalalah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَكُوْنَ"", ""word_index"": 17}"
73,2,67,2:67,invalid_word_index,error,,21,الْجٰهِلِيْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""الْجٰهِلِيْنَ"", ""word_index"": 21}"
74,2,68,2:68,audit_exception,error,,,,,TajwidAnnotationError: Render segment index 12 dimulai dengan combining mark.,"{""detail"": ""TajwidAnnotationError: Render segment index 12 dimulai dengan combining mark."", ""severity"": ""error"", ""type"": ""audit_exception""}"
75,2,69,2:69,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,0,قَالُوا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""قَالُوا"", ""word_index"": 0}"
75,2,69,2:69,suppressed_legacy_false_positive,warning,mad_lin,7,لَوْنُهَا ۗ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""لَوْنُهَا ۗ"", ""word_index"": 7}"
75,2,69,2:69,unlocatable_rule,error,mad_asli,9,اِنَّهٗ,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اِنَّهٗ"", ""word_index"": 9}"
75,2,69,2:69,unlocatable_rule,error,idgham_bighunnah,10,يَقُوْلُ,,,"{""rule_code"": ""idgham_bighunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""يَقُوْلُ"", ""word_index"": 10}"
75,2,69,2:69,unlocatable_rule,error,ghunnah,10,يَقُوْلُ,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""يَقُوْلُ"", ""word_index"": 10}"
75,2,69,2:69,unlocatable_rule,error,ghunnah,12,بَقَرَةٌ,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""بَقَرَةٌ"", ""word_index"": 12}"
75,2,69,2:69,unlocatable_rule,error,mad_silah_qasirah,12,بَقَرَةٌ,,,"{""rule_code"": ""mad_silah_qasirah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""بَقَرَةٌ"", ""word_index"": 12}"
75,2,69,2:69,unlocatable_rule,error,ikhfa_haqiqi,13,صَفْرَاۤءُ,,,"{""rule_code"": ""ikhfa_haqiqi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""صَفْرَاۤءُ"", ""word_index"": 13}"
75,2,69,2:69,unlocatable_rule,error,tafkhim_ra,14,فَاقِعٌ,,,"{""rule_code"": ""tafkhim_ra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""فَاقِعٌ"", ""word_index"": 14}"
75,2,69,2:69,unlocatable_rule,error,idgham_bilaghunnah,15,لَّوْنُهَا,,,"{""rule_code"": ""idgham_bilaghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""لَّوْنُهَا"", ""word_index"": 15}"
75,2,69,2:69,suppressed_legacy_false_positive,warning,mad_lin,16,تَسُرُّ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""تَسُرُّ"", ""word_index"": 16}"
75,2,69,2:69,unlocatable_rule,error,mad_silah_qasirah,16,تَسُرُّ,,,"{""rule_code"": ""mad_silah_qasirah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""تَسُرُّ"", ""word_index"": 16}"
75,2,69,2:69,invalid_word_index,error,,18,النّٰظِرِيْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""النّٰظِرِيْنَ"", ""word_index"": 18}"
76,2,70,2:70,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,0,قَالُوا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""قَالُوا"", ""word_index"": 0}"
