ayah_id,surah_number,ayah_number,annotation_count,provisional_count,emitted_rule_codes,issue_count,exception
5047,56,91,1,0,alif_lam_qamariyyah,0,
5048,56,92,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
5049,56,93,0,0,,0,
5050,56,94,0,0,,0,
5051,56,95,1,0,alif_lam_qamariyyah,0,
5052,56,96,1,0,alif_lam_qamariyyah,0,
5053,57,1,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
5054,57,2,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
5055,57,3,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
5056,57,4,7,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5057,57,5,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5058,57,6,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5059,57,7,2,1,alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
5060,57,8,2,0,alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
5061,57,9,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
5062,57,10,10,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,2,
5063,57,11,2,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5064,57,12,6,0,alif_lam_qamariyyah,0,
5065,57,13,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5066,57,14,5,1,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
5067,57,15,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5068,57,16,7,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,3,
5069,57,17,3,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
5070,57,18,2,0,alif_lam_qamariyyah,1,
5071,57,19,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,2,
5072,57,20,11,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5073,57,21,9,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,2,
5074,57,22,2,1,alif_lam_qamariyyah,2,
5075,57,23,1,0,lam_jalalah_tafkhim,0,
5076,57,24,6,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5077,57,25,10,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
5078,57,26,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
5079,57,27,5,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,3,
5080,57,28,2,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
5081,57,29,8,1,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
5082,58,1,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
5083,58,2,4,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
5084,58,3,2,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5085,58,4,4,1,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
5086,58,5,4,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
5087,58,6,3,0,lam_jalalah_tafkhim,0,
5088,58,7,9,4,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,4,
5089,58,8,10,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,3,
5090,58,9,8,3,alif_lam_qamariyyah|alif_lam_shamsiyyah,4,
5091,58,10,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,3,
5092,58,11,8,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,3,
5093,58,12,3,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5094,58,13,4,0,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5095,58,14,5,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
5096,58,15,1,0,lam_jalalah_tafkhim,0,
5097,58,16,1,0,lam_jalalah_tarqiq,0,
5098,58,17,2,0,alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
5099,58,18,3,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
5100,58,19,6,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5101,58,20,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5102,58,21,2,0,lam_jalalah_tafkhim,0,
5103,58,22,11,1,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
5104,59,1,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
5105,59,2,9,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
5106,59,3,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
5107,59,4,3,0,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
5108,59,5,2,0,alif_lam_qamariyyah|lam_jalalah_tarqiq,0,
5109,59,6,3,0,lam_jalalah_tafkhim,0,
5110,59,7,12,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
5111,59,8,6,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5112,59,9,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5113,59,10,4,3,alif_lam_qamariyyah|alif_lam_shamsiyyah,3,
5114,59,11,6,4,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,4,
5115,59,12,1,0,alif_lam_qamariyyah,0,
5116,59,13,1,0,lam_jalalah_tafkhim,0,
5117,59,14,1,1,alif_lam_qamariyyah,1,
5118,59,15,2,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5119,59,16,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
5120,59,17,2,0,alif_lam_shamsiyyah,0,
5121,59,18,2,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
5122,59,19,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5123,59,20,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
5124,59,21,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
5125,59,22,8,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
5126,59,23,13,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
5127,59,24,10,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
5128,60,1,9,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,3,
5129,60,2,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5130,60,3,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
5131,60,4,10,4,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,4,
5132,60,5,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5133,60,6,6,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
5134,60,7,3,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
5135,60,8,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
5136,60,9,4,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5137,60,10,8,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
5138,60,11,4,3,alif_lam_qamariyyah|alif_lam_shamsiyyah,4,
5139,60,12,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
5140,60,13,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5141,61,1,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
5142,61,2,1,1,alif_lam_shamsiyyah,1,
5143,61,3,1,0,lam_jalalah_tafkhim,0,
5144,61,4,2,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5145,61,5,6,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
5146,61,6,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5147,61,7,6,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
5148,61,8,3,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
5149,61,9,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5150,61,10,2,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5151,61,11,2,0,lam_jalalah_tarqiq,0,
5152,61,12,3,0,alif_lam_qamariyyah,0,
5153,61,13,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
5154,61,14,7,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,4,
5155,62,1,7,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
5156,62,2,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5157,62,3,2,0,alif_lam_qamariyyah,0,
5158,62,4,4,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
5159,62,5,9,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,2,
5160,62,6,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
5161,62,7,2,0,alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
5162,62,8,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5163,62,9,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,2,
5164,62,10,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
5165,62,11,6,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5166,63,1,5,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
5167,63,2,1,0,lam_jalalah_tarqiq,0,
5168,63,3,0,0,,0,
5169,63,4,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
5170,63,5,1,0,lam_jalalah_tafkhim,0,
5171,63,6,4,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
5172,63,7,6,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
5173,63,8,8,1,alif_lam_qamariyyah|lam_jalalah_tarqiq,1,
5174,63,9,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
5175,63,10,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5176,63,11,2,0,lam_jalalah_tafkhim,0,
5177,64,1,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
5178,64,2,2,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5179,64,3,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5180,64,4,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
5181,64,5,3,3,alif_lam_qamariyyah|alif_lam_shamsiyyah,3,
5182,64,6,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
5183,64,7,1,1,alif_lam_shamsiyyah,2,
5184,64,8,4,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
5185,64,9,6,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
5186,64,10,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5187,64,11,4,1,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
5188,64,12,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5189,64,13,4,2,alif_lam_qamariyyah|lam_jalalah_tafkhim,3,
5190,64,14,2,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5191,64,15,1,0,lam_jalalah_tafkhim,0,
5192,64,16,1,0,alif_lam_qamariyyah,1,
5193,64,17,1,0,lam_jalalah_tafkhim,1,
5194,64,18,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
5195,65,1,7,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
5196,65,2,6,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
5197,65,3,3,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,2,
5198,65,4,3,0,alif_lam_qamariyyah|lam_jalalah_tarqiq,0,
5199,65,5,3,1,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
5200,65,6,0,0,,0,
5201,65,7,4,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
5202,65,8,0,0,,0,
5203,65,9,0,0,,0,
5204,65,10,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
5205,65,11,9,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,2,
5206,65,12,6,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5207,66,1,3,0,alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
5208,66,2,4,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
5209,66,3,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5210,66,4,4,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,2,
5211,66,5,0,0,,0,
5212,66,6,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5213,66,7,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5214,66,8,6,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,4,
5215,66,9,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
5216,66,10,5,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5217,66,11,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
5218,66,12,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5219,67,1,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5220,67,2,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5221,67,3,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5222,67,4,3,1,alif_lam_qamariyyah,1,
5223,67,5,4,0,alif_lam_shamsiyyah,0,
5224,67,6,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5225,67,7,1,0,alif_lam_qamariyyah,0,
5226,67,8,3,1,alif_lam_qamariyyah,1,
5227,67,9,2,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
5228,67,10,1,0,alif_lam_shamsiyyah,0,
5229,67,11,1,0,alif_lam_shamsiyyah,0,
5230,67,12,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5231,67,13,1,0,alif_lam_shamsiyyah,0,
5232,67,14,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
5233,67,15,4,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5234,67,16,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
5235,67,17,1,0,alif_lam_shamsiyyah,0,
5236,67,18,1,1,alif_lam_shamsiyyah,1,
5237,67,19,4,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5238,67,20,4,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
5239,67,21,1,1,alif_lam_shamsiyyah,1,
5240,67,22,0,0,,0,
5241,67,23,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
