ayah_id,surah_number,ayah_number,only_ayah_stop,only_wasl
399,3,108,mad_arid_lissukun@56:58,mad_tabii@56:58
400,3,109,mad_arid_lissukun@50:52,mad_tabii@50:52
401,3,110,mad_arid_lissukun@134:136,mad_tabii@134:136
402,3,111,mad_arid_lissukun@55:57,mad_tabii@55:57
403,3,112,mad_arid_lissukun@183:185,mad_tabii@183:185
404,3,113,mad_arid_lissukun@70:72,mad_tabii@70:72
405,3,114,mad_arid_lissukun@93:95,mad_tabii@93:95
406,3,115,mad_arid_lissukun@48:50,mad_tabii@48:50
407,3,116,mad_arid_lissukun@93:95,mad_tabii@93:95
408,3,117,mad_arid_lissukun@119:121,mad_tabii@119:121
409,3,118,mad_arid_lissukun@151:153,mad_tabii@151:153
410,3,119,mad_arid_lissukun@153:155|ra_tafkhim@155:156,mad_tabii@153:155|ra_tarqiq@155:156
411,3,120,mad_arid_lissukun@109:111|qalqalah_kubra@111:112,mad_tabii@109:111
412,3,121,mad_arid_lissukun@58:60,mad_tabii@58:60
413,3,122,mad_arid_lissukun@66:68,mad_tabii@66:68
414,3,123,mad_arid_lissukun@55:57,mad_tabii@55:57
415,3,124,mad_arid_lissukun@67:69,mad_tabii@67:69
416,3,125,mad_arid_lissukun@80:82,mad_tabii@80:82
417,3,126,mad_arid_lissukun@83:85,mad_tabii@83:85
418,3,127,mad_arid_lissukun@48:50,mad_tabii@48:50
419,3,128,mad_arid_lissukun@52:54,mad_tabii@52:54
420,3,129,mad_arid_lissukun@73:75,mad_tabii@73:75
421,3,130,mad_arid_lissukun@70:72,mad_tabii@70:72
422,3,131,mad_arid_lissukun@27:29,mad_tabii@27:29
423,3,132,mad_arid_lissukun@30:32,mad_tabii@30:32
424,3,133,mad_arid_lissukun@62:64,mad_tabii@62:64
425,3,134,mad_arid_lissukun@80:82,mad_tabii@80:82
426,3,135,mad_arid_lissukun@125:127,mad_tabii@125:127
427,3,136,mad_arid_lissukun@79:81,mad_tabii@79:81
428,3,137,mad_arid_lissukun@63:65,mad_tabii@63:65
429,3,138,mad_arid_lissukun@31:33,mad_tabii@31:33
430,3,139,mad_arid_lissukun@46:48,mad_tabii@46:48
431,3,140,mad_arid_lissukun@126:128,mad_tabii@126:128
432,3,141,mad_arid_lissukun@34:36,mad_tabii@34:36
433,3,142,mad_arid_lissukun@68:70,mad_tabii@68:70
434,3,143,mad_arid_lissukun@59:61,mad_tabii@59:61
435,3,144,mad_arid_lissukun@135:137,mad_tabii@135:137
436,3,145,mad_arid_lissukun@121:123,mad_tabii@121:123
437,3,146,mad_arid_lissukun@106:108,mad_tabii@106:108
438,3,147,mad_arid_lissukun@101:103,mad_tabii@101:103
439,3,148,mad_arid_lissukun@58:60,mad_tabii@58:60
440,3,149,mad_arid_lissukun@70:72,mad_tabii@70:72
441,3,150,mad_arid_lissukun@29:31,mad_tabii@29:31
442,3,151,mad_arid_lissukun@101:103,mad_tabii@101:103
443,3,152,mad_arid_lissukun@212:214,mad_tabii@212:214
444,3,153,mad_arid_lissukun@132:134,mad_tabii@132:134
445,3,154,mad_arid_lissukun@378:380|ra_tafkhim@380:381,mad_tabii@378:380|ra_tarqiq@380:381
446,3,155,mad_arid_lissukun@108:110,mad_tabii@108:110
447,3,156,mad_arid_lissukun@191:193|ra_tarqiq@193:194,mad_tabii@191:193|ra_tafkhim@193:194
448,3,157,mad_arid_lissukun@63:65,mad_tabii@63:65
449,3,158,mad_arid_lissukun@31:33,mad_tabii@31:33
450,3,159,mad_arid_lissukun@153:155,mad_tabii@153:155
451,3,160,mad_arid_lissukun@93:95,mad_tabii@93:95
452,3,161,mad_arid_lissukun@87:89,mad_tabii@87:89
453,3,162,mad_arid_lissukun@64:66|ra_tarqiq@66:67,mad_tabii@64:66|ra_tafkhim@66:67
454,3,163,mad_arid_lissukun@38:40,mad_tabii@38:40
455,3,164,mad_arid_lissukun@126:128,mad_tabii@126:128
456,3,165,mad_arid_lissukun@93:95|ra_tarqiq@95:96,mad_tabii@93:95|ra_tafkhim@95:96
457,3,166,mad_arid_lissukun@51:53,mad_tabii@51:53
458,3,167,mad_arid_lissukun@188:190,mad_tabii@188:190
459,3,168,mad_arid_lissukun@87:89,mad_tabii@87:89
460,3,169,mad_arid_lissukun@65:67,mad_tabii@65:67
461,3,170,mad_arid_lissukun@95:97,mad_tabii@95:97
462,3,171,mad_arid_lissukun@56:58,mad_tabii@56:58
463,3,172,mad_arid_lissukun@82:84,mad_tabii@82:84
464,3,173,mad_arid_lissukun@90:92,mad_tabii@90:92
465,3,174,mad_arid_lissukun@77:79,mad_tabii@77:79
466,3,175,mad_arid_lissukun@60:62,mad_tabii@60:62
467,3,176,mad_arid_lissukun@107:109,mad_tabii@107:109
468,3,177,mad_arid_lissukun@61:63,mad_tabii@61:63
469,3,178,mad_arid_lissukun@91:93,mad_tabii@91:93
470,3,179,mad_arid_lissukun@184:186,mad_tabii@184:186
471,3,180,mad_arid_lissukun@151:153|ra_tarqiq@153:154,mad_tabii@151:153|ra_tafkhim@153:154
472,3,181,mad_arid_lissukun@115:117|qalqalah_kubra@117:118,mad_tabii@115:117
473,3,182,mad_arid_lissukun@42:44|qalqalah_kubra@44:45,mad_tabii@42:44
474,3,183,mad_arid_lissukun@144:146,mad_tabii@144:146
475,3,184,mad_arid_lissukun@60:62,mad_tabii@60:62
476,3,185,mad_arid_lissukun@121:123|ra_tafkhim@123:124,mad_tabii@121:123|ra_tarqiq@123:124
477,3,186,mad_arid_lissukun@131:133|ra_tafkhim@133:134,mad_tabii@131:133|ra_tarqiq@133:134
478,3,187,mad_arid_lissukun@117:119,mad_tabii@117:119
479,3,188,mad_arid_lissukun@102:104,mad_tabii@102:104
480,3,189,mad_arid_lissukun@41:43|ra_tarqiq@43:44,mad_tabii@41:43|ra_tafkhim@43:44
481,3,190,mad_arid_lissukun@60:62|qalqalah_kubra@62:63,mad_tabii@60:62
482,3,191,mad_arid_lissukun@114:116|ra_tafkhim@116:117,mad_tabii@114:116|ra_tarqiq@116:117
483,3,192,mad_arid_lissukun@53:55|ra_tafkhim@55:56,mad_tabii@53:55|ra_tarqiq@55:56
484,3,193,mad_arid_lissukun@111:113|ra_tafkhim@113:114,mad_tabii@111:113|ra_tarqiq@113:114
485,3,194,mad_arid_lissukun@69:71|qalqalah_kubra@71:72,mad_tabii@69:71
486,3,195,mad_arid_lissukun@229:231|qalqalah_kubra@231:232,mad_tabii@229:231
487,3,196,mad_arid_lissukun@32:34|qalqalah_kubra@34:35,mad_tabii@32:34
488,3,197,mad_arid_lissukun@36:38|qalqalah_kubra@38:39,mad_tabii@36:38
489,3,198,mad_arid_lissukun@101:103|ra_tafkhim@103:104,mad_tabii@101:103|ra_tarqiq@103:104
490,3,199,mad_arid_lissukun@150:152|qalqalah_kubra@152:153,mad_tabii@150:152
491,3,200,mad_arid_lissukun@62:64,mad_tabii@62:64
492,4,1,mad_iwad@153:155,
493,4,2,mad_iwad@98:100,
494,4,3,mad_arid_lissukun@140:142,mad_tabii@140:142
495,4,4,mad_iwad@70:72,
496,4,5,mad_iwad@91:93,
497,4,6,mad_iwad@229:231,
498,4,7,mad_iwad@107:109,
499,4,8,mad_iwad@79:81,
500,4,9,mad_iwad@82:84,
501,4,10,mad_iwad@74:76,
502,4,11,mad_iwad@354:356,
503,4,12,mad_arid_lissukun@396:398,mad_tabii@396:398
504,4,13,mad_arid_lissukun@94:96,mad_tabii@94:96
505,4,14,mad_arid_lissukun@64:66,mad_tabii@64:66
506,4,15,mad_iwad@126:128,
507,4,16,mad_iwad@82:84,
508,4,17,mad_iwad@109:111,
509,4,18,mad_iwad@128:130,
510,4,19,mad_iwad@193:195,
511,4,20,mad_iwad@99:101,
512,4,21,mad_iwad@57:59,
513,4,22,mad_iwad@79:81,
514,4,23,mad_iwad@303:305,
515,4,24,mad_iwad@231:233,
516,4,25,mad_arid_lissukun@317:319,mad_tabii@317:319
517,4,26,mad_arid_lissukun@73:75,mad_tabii@73:75
518,4,27,mad_iwad@71:73,
519,4,28,mad_iwad@41:43,
520,4,29,mad_iwad@122:124,
521,4,30,mad_iwad@64:66,
522,4,31,mad_iwad@64:66,
523,4,32,mad_iwad@138:140,
524,4,33,mad_iwad@107:109,
525,4,34,mad_iwad@227:229,
526,4,35,mad_iwad@115:117,
529,4,38,mad_iwad@101:103,
530,4,39,mad_iwad@81:83,
531,4,40,mad_iwad@67:69,
533,4,42,mad_iwad@72:74,
534,4,43,mad_iwad@251:253,
535,4,44,mad_arid_lissukun@72:74,mad_tabii@72:74
536,4,45,mad_iwad@52:54,
537,4,46,mad_iwad@212:214,
538,4,47,mad_iwad@145:147,
539,4,48,mad_iwad@88:90,
540,4,49,mad_iwad@67:69,
541,4,50,mad_iwad@47:49,
542,4,51,mad_iwad@110:112,
543,4,52,mad_iwad@52:54,
545,4,54,mad_iwad@92:94,
546,4,55,mad_iwad@48:50,
547,4,56,mad_iwad@110:112,
548,4,57,mad_iwad@114:116,
549,4,58,mad_iwad@128:130,
550,4,59,mad_iwad@156:158,
551,4,60,mad_iwad@153:155,
553,4,62,mad_iwad@88:90,
554,4,63,mad_iwad@80:82,
555,4,64,mad_iwad@126:128,
556,4,65,mad_iwad@93:95,
559,4,68,mad_iwad@20:22,
560,4,69,mad_iwad@107:109,
561,4,70,mad_iwad@33:35,
562,4,71,mad_iwad@55:57,
563,4,72,mad_iwad@77:79,
564,4,73,mad_iwad@89:91,
565,4,74,mad_iwad@115:117,
566,4,75,mad_iwad@167:169,
567,4,76,mad_iwad@117:119,
568,4,77,mad_iwad@251:253,
569,4,78,mad_iwad@184:186,
570,4,79,mad_iwad@93:95,
571,4,80,mad_iwad@59:61,
572,4,81,mad_iwad@130:132,
573,4,82,mad_iwad@68:70,
574,4,83,mad_iwad@165:167,
575,4,84,mad_iwad@111:113,
576,4,85,mad_iwad@100:102,
577,4,86,mad_iwad@71:73,
578,4,87,mad_iwad@76:78,
579,4,88,mad_iwad@111:113,
581,4,90,mad_iwad@207:209,
582,4,91,mad_iwad@196:198,
583,4,92,mad_iwad@302:304,
584,4,93,mad_iwad@83:85,
585,4,94,mad_iwad@207:209,
587,4,96,mad_iwad@42:44,
590,4,99,mad_iwad@49:51,
591,4,100,mad_iwad@154:156,
592,4,101,mad_iwad@117:119,
593,4,102,mad_iwad@346:348,
594,4,103,mad_iwad@126:128,
595,4,104,mad_iwad@117:119,
596,4,105,mad_iwad@79:81,
599,4,108,mad_iwad@102:104,
600,4,109,mad_iwad@92:94,
601,4,110,mad_iwad@60:62,
602,4,111,mad_iwad@56:58,
603,4,112,mad_iwad@65:67,
604,4,113,mad_iwad@166:168,
605,4,114,mad_iwad@122:124,
606,4,115,mad_iwad@98:100,
607,4,116,mad_iwad@87:89,
610,4,119,mad_iwad@128:130,
611,4,120,mad_iwad@38:40,
612,4,121,mad_iwad@36:38,
613,4,122,mad_iwad@109:111,
614,4,123,mad_iwad@90:92,
615,4,124,mad_iwad@77:79,
616,4,125,mad_iwad@86:88,
617,4,126,mad_iwad@52:54,
618,4,127,mad_iwad@212:214,
619,4,128,mad_iwad@154:156,
620,4,129,mad_iwad@122:124,
621,4,130,mad_iwad@51:53,
622,4,131,mad_iwad@154:156,
623,4,132,mad_iwad@46:48,
624,4,133,mad_iwad@58:60,
625,4,134,mad_iwad@74:76,
626,4,135,mad_iwad@199:201,
627,4,136,mad_iwad@153:155,
632,4,141,mad_iwad@199:201,
634,4,143,mad_iwad@73:75,
635,4,144,mad_iwad@98:100,
637,4,146,mad_iwad@107:109,
638,4,147,mad_iwad@56:58,
639,4,148,mad_iwad@68:70,
640,4,149,mad_iwad@60:62,
642,4,151,mad_iwad@47:49,
643,4,152,mad_iwad@93:95,
644,4,153,mad_iwad@194:196,
645,4,154,mad_iwad@106:108,
649,4,158,mad_iwad@38:40,
652,4,161,mad_iwad@85:87,
653,4,162,mad_iwad@159:161,
656,4,165,mad_iwad@81:83,
658,4,167,mad_iwad@52:54,
660,4,169,mad_iwad@52:54,
661,4,170,mad_iwad@117:119,
662,4,171,mad_iwad@269:271,
663,4,172,mad_iwad@101:103,
664,4,173,mad_iwad@150:152,
665,4,174,mad_iwad@57:59,
667,4,176,mad_arid_lissukun@242:244,mad_tabii@242:244
668,5,1,mad_arid_lissukun@115:117|qalqalah_kubra@117:118,mad_tabii@115:117
669,5,2,mad_arid_lissukun@293:295|qalqalah_kubra@295:296,mad_tabii@293:295
670,5,3,mad_arid_lissukun@335:337,mad_tabii@335:337
671,5,4,mad_arid_lissukun@165:167|qalqalah_kubra@167:168,mad_tabii@165:167
672,5,5,mad_arid_lissukun@236:238,mad_tabii@236:238
673,5,6,mad_arid_lissukun@337:339,mad_tabii@337:339
674,5,7,mad_arid_lissukun@105:107|ra_tafkhim@107:108,mad_tabii@105:107|ra_tarqiq@107:108
675,5,8,mad_arid_lissukun@140:142,mad_tabii@140:142
676,5,9,mad_arid_lissukun@51:53,mad_tabii@51:53
677,5,10,mad_arid_lissukun@41:43,mad_tabii@41:43
678,5,11,mad_arid_lissukun@126:128,mad_tabii@126:128
679,5,12,mad_arid_lissukun@249:251,mad_tabii@249:251
680,5,13,mad_arid_lissukun@172:174,mad_tabii@172:174
681,5,14,mad_arid_lissukun@140:142,mad_tabii@140:142
682,5,15,mad_arid_lissukun@109:111,mad_tabii@109:111
683,5,16,mad_arid_lissukun@92:94,mad_tabii@92:94
684,5,17,mad_arid_lissukun@197:199|ra_tarqiq@199:200,mad_tabii@197:199|ra_tafkhim@199:200
685,5,18,mad_arid_lissukun@161:163|ra_tarqiq@163:164,mad_tabii@161:163|ra_tafkhim@163:164
686,5,19,mad_arid_lissukun@130:132|ra_tarqiq@132:133,mad_tabii@130:132|ra_tafkhim@132:133
687,5,20,mad_arid_lissukun@108:110,mad_tabii@108:110
688,5,21,mad_arid_lissukun@78:80,mad_tabii@78:80
689,5,22,mad_arid_lissukun@86:88,mad_tabii@86:88
690,5,23,mad_arid_lissukun@118:120,mad_tabii@118:120
691,5,24,mad_arid_lissukun@79:81,mad_tabii@79:81
692,5,25,mad_arid_lissukun@60:62,mad_tabii@60:62
693,5,26,mad_arid_lissukun@72:74,mad_tabii@72:74
694,5,27,mad_arid_lissukun@123:125,mad_tabii@123:125
695,5,28,mad_arid_lissukun@75:77,mad_tabii@75:77
696,5,29,mad_arid_lissukun@64:66,mad_tabii@64:66
697,5,30,mad_arid_lissukun@42:44,mad_tabii@42:44
698,5,31,mad_arid_lissukun@127:129,mad_tabii@127:129
699,5,32,mad_arid_lissukun@200:202,mad_tabii@200:202
700,5,33,mad_arid_lissukun@170:172,mad_tabii@170:172
701,5,34,mad_arid_lissukun@61:63,mad_tabii@61:63
702,5,35,mad_arid_lissukun@76:78,mad_tabii@76:78
703,5,36,mad_arid_lissukun@109:111,mad_tabii@109:111
704,5,37,mad_arid_lissukun@58:60,mad_tabii@58:60
705,5,38,mad_arid_lissukun@74:76,mad_tabii@74:76
706,5,39,mad_arid_lissukun@60:62,mad_tabii@60:62
707,5,40,mad_arid_lissukun@85:87|ra_tarqiq@87:88,mad_tabii@85:87|ra_tafkhim@87:88
708,5,41,mad_arid_lissukun@355:357,mad_tabii@355:357
709,5,42,mad_arid_lissukun@136:138,mad_tabii@136:138
710,5,43,mad_arid_lissukun@80:82,mad_tabii@80:82
711,5,44,mad_arid_lissukun@230:232,mad_tabii@230:232
712,5,45,mad_arid_lissukun@167:169,mad_tabii@167:169
713,5,46,mad_arid_lissukun@139:141,mad_tabii@139:141
714,5,47,mad_arid_lissukun@77:79,mad_tabii@77:79
715,5,48,mad_arid_lissukun@273:275,mad_tabii@273:275
716,5,49,mad_arid_lissukun@165:167,mad_tabii@165:167
717,5,50,mad_arid_lissukun@51:53,mad_tabii@51:53
718,5,51,mad_arid_lissukun@125:127,mad_tabii@125:127
719,5,52,mad_arid_lissukun@140:142,mad_tabii@140:142
720,5,53,mad_arid_lissukun@90:92,mad_tabii@90:92
721,5,54,mad_arid_lissukun@191:193,mad_tabii@191:193
722,5,55,mad_arid_lissukun@77:79,mad_tabii@77:79
723,5,56,mad_arid_lissukun@54:56,mad_tabii@54:56
724,5,57,mad_arid_lissukun@126:128,mad_tabii@126:128
725,5,58,mad_arid_lissukun@64:66,mad_tabii@64:66
726,5,59,mad_arid_lissukun@90:92,mad_tabii@90:92
727,5,60,mad_arid_lissukun@134:136,mad_tabii@134:136
728,5,61,mad_arid_lissukun@81:83,mad_tabii@81:83
729,5,62,mad_arid_lissukun@72:74,mad_tabii@72:74
730,5,63,mad_arid_lissukun@76:78,mad_tabii@76:78
731,5,64,mad_arid_lissukun@262:264,mad_tabii@262:264
732,5,65,mad_arid_lissukun@66:68,mad_tabii@66:68
733,5,66,mad_arid_lissukun@126:128,mad_tabii@126:128
734,5,67,mad_arid_lissukun@115:117,mad_tabii@115:117
735,5,68,mad_arid_lissukun@153:155,mad_tabii@153:155
736,5,69,mad_arid_lissukun@107:109,mad_tabii@107:109
737,5,70,mad_arid_lissukun@106:108,mad_tabii@106:108
738,5,71,mad_arid_lissukun@93:95,mad_tabii@93:95
739,5,72,mad_arid_lissukun@169:171|ra_tafkhim@171:172,mad_tabii@169:171|ra_tarqiq@171:172
740,5,73,mad_arid_lissukun@119:121,mad_tabii@119:121
741,5,74,mad_arid_lissukun@44:46,mad_tabii@44:46
742,5,75,mad_arid_lissukun@122:124,mad_tabii@122:124
743,5,76,mad_arid_lissukun@71:73,mad_tabii@71:73
744,5,77,mad_arid_lissukun@107:109,mad_tabii@107:109
745,5,78,mad_arid_lissukun@84:86,mad_tabii@84:86
746,5,79,mad_arid_lissukun@48:50,mad_tabii@48:50
747,5,80,mad_arid_lissukun@94:96,mad_tabii@94:96
748,5,81,mad_arid_lissukun@80:82,mad_tabii@80:82
749,5,82,mad_arid_lissukun@151:153,mad_tabii@151:153
750,5,83,mad_arid_lissukun@105:107,mad_tabii@105:107
751,5,84,mad_arid_lissukun@74:76,mad_tabii@74:76
752,5,85,mad_arid_lissukun@74:76,mad_tabii@74:76
753,5,86,mad_arid_lissukun@41:43,mad_tabii@41:43
754,5,87,mad_arid_lissukun@81:83,mad_tabii@81:83
755,5,88,mad_arid_lissukun@60:62,mad_tabii@60:62
756,5,89,mad_arid_lissukun@248:250,mad_tabii@248:250
757,5,90,mad_arid_lissukun@91:93,mad_tabii@91:93
758,5,91,mad_arid_lissukun@107:109,mad_tabii@107:109
759,5,92,mad_arid_lissukun@81:83,mad_tabii@81:83
760,5,93,mad_arid_lissukun@133:135,mad_tabii@133:135
761,5,94,mad_arid_lissukun@122:124,mad_tabii@122:124
762,5,95,mad_arid_lissukun@243:245,mad_tabii@243:245
763,5,96,mad_arid_lissukun@104:106,mad_tabii@104:106
764,5,97,mad_arid_lissukun@142:144,mad_tabii@142:144
765,5,98,mad_arid_lissukun@42:44,mad_tabii@42:44
766,5,99,mad_arid_lissukun@52:54,mad_tabii@52:54
767,5,100,mad_arid_lissukun@83:85,mad_tabii@83:85
768,5,101,mad_arid_lissukun@123:125,mad_tabii@123:125
769,5,102,mad_arid_lissukun@38:40,mad_tabii@38:40
770,5,103,mad_arid_lissukun@103:105,mad_tabii@103:105
771,5,104,mad_arid_lissukun@122:124,mad_tabii@122:124
772,5,105,mad_arid_lissukun@104:106,mad_tabii@104:106
773,5,106,mad_arid_lissukun@256:258,mad_tabii@256:258
774,5,107,mad_arid_lissukun@146:148,mad_tabii@146:148
775,5,108,mad_arid_lissukun@117:119,mad_tabii@117:119
776,5,109,mad_arid_lissukun@75:77|qalqalah_kubra@77:78,mad_tabii@75:77
777,5,110,mad_arid_lissukun@341:343,mad_tabii@341:343
778,5,111,mad_arid_lissukun@71:73,mad_tabii@71:73
779,5,112,mad_arid_lissukun@103:105,mad_tabii@103:105
780,5,113,mad_arid_lissukun@76:78,mad_tabii@76:78
781,5,114,mad_arid_lissukun@114:116,mad_tabii@114:116
782,5,115,mad_arid_lissukun@84:86,mad_tabii@84:86
783,5,116,mad_arid_lissukun@195:197|qalqalah_kubra@197:198,mad_tabii@195:197
784,5,117,mad_arid_lissukun@137:139|qalqalah_kubra@139:140,mad_tabii@137:139
785,5,118,mad_arid_lissukun@55:57,mad_tabii@55:57
786,5,119,mad_arid_lissukun@122:124,mad_tabii@122:124
787,5,120,mad_arid_lissukun@48:50|ra_tarqiq@50:51,mad_tabii@48:50|ra_tafkhim@50:51
788,6,1,mad_arid_lissukun@78:80,mad_tabii@78:80
789,6,2,mad_arid_lissukun@60:62,mad_tabii@60:62
790,6,3,mad_arid_lissukun@58:60,mad_tabii@58:60
791,6,4,mad_arid_lissukun@48:50,mad_tabii@48:50
792,6,5,mad_arid_lissukun@62:64,mad_badl@62:64
793,6,6,mad_arid_lissukun@163:165,mad_tabii@163:165
794,6,7,mad_arid_lissukun@77:79,mad_tabii@77:79
795,6,8,mad_arid_lissukun@63:65,mad_tabii@63:65
796,6,9,mad_arid_lissukun@47:49,mad_tabii@47:49
797,6,10,mad_arid_lissukun@65:67,mad_badl@65:67
798,6,11,mad_arid_lissukun@47:49,mad_tabii@47:49
799,6,12,mad_arid_lissukun@122:124,mad_tabii@122:124
800,6,13,mad_arid_lissukun@44:46,mad_tabii@44:46
801,6,14,mad_arid_lissukun@112:114,mad_tabii@112:114
802,6,15,mad_arid_lissukun@34:36,mad_tabii@34:36
803,6,16,mad_arid_lissukun@42:44,mad_tabii@42:44
804,6,17,mad_arid_lissukun@70:72|ra_tarqiq@72:73,mad_tabii@70:72|ra_tafkhim@72:73
805,6,18,mad_arid_lissukun@35:37|ra_tarqiq@37:38,mad_tabii@35:37|ra_tafkhim@37:38
806,6,19,mad_arid_lissukun@178:180,mad_tabii@178:180
807,6,20,mad_arid_lissukun@75:77,mad_tabii@75:77
808,6,21,mad_arid_lissukun@62:64,mad_tabii@62:64
809,6,22,mad_arid_lissukun@65:67,mad_tabii@65:67
810,6,23,mad_arid_lissukun@51:53,mad_tabii@51:53
811,6,24,mad_arid_lissukun@47:49,mad_tabii@47:49
812,6,25,mad_arid_lissukun@164:166,mad_tabii@164:166
813,6,26,mad_arid_lissukun@55:57,mad_tabii@55:57
814,6,27,mad_arid_lissukun@78:80,mad_tabii@78:80
815,6,28,mad_arid_lissukun@72:74,mad_tabii@72:74
816,6,29,mad_arid_lissukun@44:46,mad_tabii@44:46
817,6,30,mad_arid_lissukun@95:97,mad_tabii@95:97
818,6,31,mad_arid_lissukun@133:135,mad_tabii@133:135
819,6,32,mad_arid_lissukun@70:72,mad_tabii@70:72
820,6,33,mad_arid_lissukun@74:76,mad_tabii@74:76
821,6,34,mad_arid_lissukun@110:112,mad_tabii@110:112
822,6,35,mad_arid_lissukun@138:140,mad_tabii@138:140
823,6,36,mad_arid_lissukun@59:61,mad_tabii@59:61
824,6,37,mad_arid_lissukun@82:84,mad_tabii@82:84
825,6,38,mad_arid_lissukun@99:101,mad_tabii@99:101
826,6,39,mad_arid_lissukun@82:84,mad_tabii@82:84
827,6,40,mad_arid_lissukun@72:74,mad_tabii@72:74
828,6,41,mad_arid_lissukun@54:56,mad_tabii@54:56
829,6,42,mad_arid_lissukun@63:65,mad_tabii@63:65
830,6,43,mad_arid_lissukun@72:74,mad_tabii@72:74
831,6,44,mad_arid_lissukun@94:96,mad_tabii@94:96
832,6,45,mad_arid_lissukun@46:48,mad_tabii@46:48
833,6,46,mad_arid_lissukun@108:110,mad_tabii@108:110
834,6,47,mad_arid_lissukun@65:67,mad_tabii@65:67
835,6,48,mad_arid_lissukun@75:77,mad_tabii@75:77
836,6,49,mad_arid_lissukun@46:48,mad_tabii@46:48
837,6,50,mad_arid_lissukun@127:129,mad_tabii@127:129
838,6,51,mad_arid_lissukun@78:80,mad_tabii@78:80
839,6,52,mad_arid_lissukun@126:128,mad_tabii@126:128
840,6,53,mad_arid_lissukun@81:83,mad_tabii@81:83
841,6,54,mad_arid_lissukun@129:131,mad_tabii@129:131
842,6,55,mad_arid_lissukun@36:38,mad_tabii@36:38
843,6,56,mad_arid_lissukun@93:95,mad_tabii@93:95
844,6,57,mad_arid_lissukun@96:98,mad_tabii@96:98
845,6,58,mad_arid_lissukun@69:71,mad_tabii@69:71
846,6,59,mad_arid_lissukun@140:142,mad_tabii@140:142
847,6,60,mad_arid_lissukun@112:114,mad_tabii@112:114
848,6,61,mad_arid_lissukun@85:87,mad_tabii@85:87
849,6,62,mad_arid_lissukun@56:58,mad_tabii@56:58
850,6,63,mad_arid_lissukun@86:88,mad_tabii@86:88
851,6,64,mad_arid_lissukun@42:44,mad_tabii@42:44
852,6,65,mad_arid_lissukun@127:129,mad_tabii@127:129
853,6,66,mad_arid_lissukun@37:39,mad_tabii@37:39
854,6,67,mad_arid_lissukun@22:24,mad_tabii@22:24
855,6,68,mad_arid_lissukun@119:121,mad_tabii@119:121
856,6,69,mad_arid_lissukun@55:57,mad_tabii@55:57
857,6,70,mad_arid_lissukun@218:220,mad_tabii@218:220
858,6,71,mad_arid_lissukun@195:197,mad_tabii@195:197
859,6,72,mad_arid_lissukun@42:44,mad_tabii@42:44
860,6,73,mad_arid_lissukun@123:125|ra_tarqiq@125:126,mad_tabii@123:125|ra_tafkhim@125:126
861,6,74,mad_arid_lissukun@69:71,mad_tabii@69:71
862,6,75,mad_arid_lissukun@52:54,mad_tabii@52:54
863,6,76,mad_arid_lissukun@64:66,mad_tabii@64:66
864,6,77,mad_arid_lissukun@83:85,mad_tabii@83:85
865,6,78,mad_arid_lissukun@76:78,mad_tabii@76:78
866,6,79,mad_arid_lissukun@59:61,mad_tabii@59:61
867,6,80,mad_arid_lissukun@117:119,mad_tabii@117:119
868,6,81,mad_arid_lissukun@111:113,mad_tabii@111:113
869,6,82,mad_arid_lissukun@59:61,mad_tabii@59:61
870,6,83,mad_arid_lissukun@65:67,mad_tabii@65:67
871,6,84,mad_arid_lissukun@114:116,mad_tabii@114:116
872,6,85,mad_arid_lissukun@36:38,mad_tabii@36:38
873,6,86,mad_arid_lissukun@46:48,mad_tabii@46:48
874,6,87,mad_arid_lissukun@59:61,mad_tabii@59:61
875,6,88,mad_arid_lissukun@72:74,mad_tabii@72:74
876,6,89,mad_arid_lissukun@92:94,mad_tabii@92:94
877,6,90,mad_arid_lissukun@77:79,mad_tabii@77:79
878,6,91,mad_arid_lissukun@212:214,mad_tabii@212:214
879,6,92,mad_arid_lissukun@116:118,mad_tabii@116:118
880,6,93,mad_arid_lissukun@244:246,mad_tabii@244:246
881,6,94,mad_arid_lissukun@153:155,mad_tabii@153:155
882,6,95,mad_arid_lissukun@85:87,mad_tabii@85:87
883,6,96,mad_arid_lissukun@70:72,mad_tabii@70:72
884,6,97,mad_arid_lissukun@79:81,mad_tabii@79:81
885,6,98,mad_arid_lissukun@68:70,mad_tabii@68:70
886,6,99,mad_arid_lissukun@226:228,mad_tabii@226:228
887,6,100,mad_arid_lissukun@76:78,mad_tabii@76:78
888,6,101,mad_arid_lissukun@78:80,mad_tabii@78:80
889,6,102,mad_arid_lissukun@66:68,mad_tabii@66:68
890,6,103,mad_arid_lissukun@48:50|ra_tarqiq@50:51,mad_tabii@48:50|ra_tafkhim@50:51
891,6,104,mad_arid_lissukun@70:72,mad_tabii@70:72
892,6,105,mad_arid_lissukun@47:49,mad_tabii@47:49
893,6,106,mad_arid_lissukun@53:55,mad_tabii@53:55
894,6,107,mad_arid_lissukun@61:63,mad_tabii@61:63
895,6,108,mad_arid_lissukun@124:126,mad_tabii@124:126
896,6,109,mad_arid_lissukun@106:108,mad_tabii@106:108
897,6,110,mad_arid_lissukun@69:71,mad_tabii@69:71
898,6,111,mad_arid_lissukun@119:121,mad_tabii@119:121
899,6,112,mad_arid_lissukun@114:116,mad_tabii@114:116
900,6,113,mad_arid_lissukun@70:72,mad_tabii@70:72
